股票代码,企业名称,交易日期,开盘价,最高价,最低价,收盘价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,复权类型
601398,工商银行,2025-05-22,17.1859831,17.21001944,17.0658014,17.11387408,294075911.0,2095825510.74,,-0.2801,,0.1091,hfq
601398,工商银行,2025-05-22,7.15,7.16,7.1,7.12,294075911.0,2095825510.74,,-0.2801,,0.1091,none
601398,工商银行,2025-05-22,6.7276352,6.73704448,6.6805888,6.69940736,294075911.0,2095825510.74,,-0.2801,,0.1091,qfq
601398,工商银行,2025-05-23,17.11387408,17.1859831,16.99369238,17.01772872,316918822.0,2250187441.41,,-0.5618,,0.1175,hfq
601398,工商银行,2025-05-23,7.12,7.15,7.07,7.08,316918822.0,2250187441.41,,-0.5618,,0.1175,none
601398,工商银行,2025-05-23,6.69940736,6.7276352,6.65236096,6.66177024,316918822.0,2250187441.41,,-0.5618,,0.1175,qfq
601398,工商银行,2025-05-26,17.01772872,17.0658014,16.89754702,16.9456197,287644999.0,2031163197.34,,-0.4237,,0.1067,hfq
601398,工商银行,2025-05-26,7.08,7.1,7.03,7.05,287644999.0,2031163197.34,,-0.4237,,0.1067,none
601398,工商银行,2025-05-26,6.66177024,6.6805888,6.61472384,6.6335424,287644999.0,2031163197.34,,-0.4237,,0.1067,qfq
601398,工商银行,2025-05-27,16.9456197,17.04176506,16.92158336,16.96965604,182520233.0,1290694507.21,,0.1418,,0.0677,hfq
601398,工商银行,2025-05-27,7.05,7.09,7.04,7.06,182520233.0,1290694507.21,,0.1418,,0.0677,none
601398,工商银行,2025-05-27,6.6335424,6.67117952,6.62413312,6.64295168,182520233.0,1290694507.21,,0.1418,,0.0677,qfq
601398,工商银行,2025-05-28,16.96965604,17.01772872,16.87351068,16.9456197,171017546.0,1204153101.94,,-0.1416,,0.0634,hfq
601398,工商银行,2025-05-28,7.06,7.08,7.02,7.05,171017546.0,1204153101.94,,-0.1416,,0.0634,none
601398,工商银行,2025-05-28,6.64295168,6.66177024,6.60531456,6.6335424,171017546.0,1204153101.94,,-0.1416,,0.0634,qfq
601398,工商银行,2025-05-29,16.9456197,16.99369238,16.87351068,16.92158336,193469856.0,1361048215.22,,-0.1418,,0.0718,hfq
601398,工商银行,2025-05-29,7.05,7.07,7.02,7.04,193469856.0,1361048215.22,,-0.1418,,0.0718,none
601398,工商银行,2025-05-29,6.6335424,6.65236096,6.60531456,6.62413312,193469856.0,1361048215.22,,-0.1418,,0.0718,qfq
601398,工商银行,2025-05-30,16.9456197,17.11387408,16.87351068,16.99369238,346759935.0,2453474444.67,,0.4261,,0.1286,hfq
601398,工商银行,2025-05-30,7.05,7.12,7.02,7.07,346759935.0,2453474444.67,,0.4261,,0.1286,none
601398,工商银行,2025-05-30,6.6335424,6.69940736,6.60531456,6.65236096,346759935.0,2453474444.67,,0.4261,,0.1286,qfq
601398,工商银行,2025-06-03,16.9456197,17.13791042,16.92158336,17.08983774,272811811.0,1935871377.48,,0.5658,,0.1012,hfq
601398,工商银行,2025-06-03,7.05,7.13,7.04,7.11,272811811.0,1935871377.48,,0.5658,,0.1012,none
601398,工商银行,2025-06-03,6.6335424,6.70881664,6.62413312,6.68999808,272811811.0,1935871377.48,,0.5658,,0.1012,qfq
601398,工商银行,2025-06-04,17.08983774,17.11387408,16.96965604,17.01772872,211897550.0,1501300431.04,,-0.4219,,0.0786,hfq
601398,工商银行,2025-06-04,7.11,7.12,7.06,7.08,211897550.0,1501300431.04,,-0.4219,,0.0786,none
601398,工商银行,2025-06-04,6.68999808,6.69940736,6.64295168,6.66177024,211897550.0,1501300431.04,,-0.4219,,0.0786,qfq
601398,工商银行,2025-06-05,17.01772872,17.11387408,16.99369238,17.04176506,225574217.0,1598752218.13,,0.1412,,0.0837,hfq
601398,工商银行,2025-06-05,7.08,7.12,7.07,7.09,225574217.0,1598752218.13,,0.1412,,0.0837,none
601398,工商银行,2025-06-05,6.66177024,6.69940736,6.65236096,6.67117952,225574217.0,1598752218.13,,0.1412,,0.0837,qfq
601398,工商银行,2025-06-06,17.0658014,17.11387408,16.99369238,17.0658014,187029962.0,1326482211.9,,0.141,,0.0694,hfq
601398,工商银行,2025-06-06,7.1,7.12,7.07,7.1,187029962.0,1326482211.9,,0.141,,0.0694,none
601398,工商银行,2025-06-06,6.6805888,6.69940736,6.65236096,6.6805888,187029962.0,1326482211.9,,0.141,,0.0694,qfq
601398,工商银行,2025-06-09,17.0658014,17.08983774,16.92158336,17.01772872,291368455.0,2060159019.18,,-0.2817,,0.1081,hfq
601398,工商银行,2025-06-09,7.1,7.11,7.04,7.08,291368455.0,2060159019.18,,-0.2817,,0.1081,none
601398,工商银行,2025-06-09,6.6805888,6.68999808,6.62413312,6.66177024,291368455.0,2060159019.18,,-0.2817,,0.1081,qfq
601398,工商银行,2025-06-10,17.01772872,17.28212846,16.99369238,17.0658014,416132202.0,2968939275.53,,0.2825,,0.1543,hfq
601398,工商银行,2025-06-10,7.08,7.19,7.07,7.1,416132202.0,2968939275.53,,0.2825,,0.1543,none
601398,工商银行,2025-06-10,6.66177024,6.76527232,6.65236096,6.6805888,416132202.0,2968939275.53,,0.2825,,0.1543,qfq
601398,工商银行,2025-06-11,17.0658014,17.1859831,17.04176506,17.11387408,224773372.0,1600489311.08,,0.2817,,0.0834,hfq
601398,工商银行,2025-06-11,7.1,7.15,7.09,7.12,224773372.0,1600489311.08,,0.2817,,0.0834,none
601398,工商银行,2025-06-11,6.6805888,6.7276352,6.67117952,6.69940736,224773372.0,1600489311.08,,0.2817,,0.0834,qfq
601398,工商银行,2025-06-12,17.11387408,17.13791042,17.04176506,17.08983774,231833635.0,1647893540.82,,-0.1404,,0.086,hfq
601398,工商银行,2025-06-12,7.12,7.13,7.09,7.11,231833635.0,1647893540.82,,-0.1404,,0.086,none
601398,工商银行,2025-06-12,6.69940736,6.70881664,6.67117952,6.68999808,231833635.0,1647893540.82,,-0.1404,,0.086,qfq
601398,工商银行,2025-06-13,17.08983774,17.13791042,17.01772872,17.04176506,280894807.0,1993391253.15,,-0.2813,,0.1042,hfq
601398,工商银行,2025-06-13,7.11,7.13,7.08,7.09,280894807.0,1993391253.15,,-0.2813,,0.1042,none
601398,工商银行,2025-06-13,6.68999808,6.70881664,6.66177024,6.67117952,280894807.0,1993391253.15,,-0.2813,,0.1042,qfq
601398,工商银行,2025-06-16,17.01772872,17.16194676,16.87351068,17.16194676,278603977.0,1973414702.3,,0.7052,,0.1033,hfq
601398,工商银行,2025-06-16,7.08,7.14,7.02,7.14,278603977.0,1973414702.3,,0.7052,,0.1033,none
601398,工商银行,2025-06-16,6.66177024,6.71822592,6.60531456,6.71822592,278603977.0,1973414702.3,,0.7052,,0.1033,qfq
601398,工商银行,2025-06-17,17.13791042,17.23405578,17.11387408,17.23405578,227938264.0,1631206054.35,,0.4202,,0.0845,hfq
601398,工商银行,2025-06-17,7.13,7.17,7.12,7.17,227938264.0,1631206054.35,,0.4202,,0.0845,none
601398,工商银行,2025-06-17,6.70881664,6.74645376,6.69940736,6.74645376,227938264.0,1631206054.35,,0.4202,,0.0845,qfq
601398,工商银行,2025-06-18,17.23405578,17.4263465,17.21001944,17.4263465,332132252.0,2399282240.48,,1.1158,,0.1232,hfq
601398,工商银行,2025-06-18,7.17,7.25,7.16,7.25,332132252.0,2399282240.48,,1.1158,,0.1232,none
601398,工商银行,2025-06-18,6.74645376,6.821728,6.73704448,6.821728,332132252.0,2399282240.48,,1.1158,,0.1232,qfq
601398,工商银行,2025-06-19,17.40231016,17.5465282,17.3061648,17.5465282,284177966.0,2063441901.24,,0.6897,,0.1054,hfq
601398,工商银行,2025-06-19,7.24,7.3,7.2,7.3,284177966.0,2063441901.24,,0.6897,,0.1054,none
601398,工商银行,2025-06-19,6.81231872,6.8687744,6.7746816,6.8687744,284177966.0,2063441901.24,,0.6897,,0.1054,qfq
601398,工商银行,2025-06-20,17.52249186,17.73881892,17.49845552,17.71478258,310692774.0,2278784785.69,,0.9589,,0.1152,hfq
601398,工商银行,2025-06-20,7.29,7.38,7.28,7.37,310692774.0,2278784785.69,,0.9589,,0.1152,none
601398,工商银行,2025-06-20,6.85936512,6.94404864,6.84995584,6.93463936,310692774.0,2278784785.69,,0.9589,,0.1152,qfq
601398,工商银行,2025-06-23,17.69074624,18.17147304,17.61863722,18.07532768,389737815.0,2904803935.22,,2.0353,,0.1446,hfq
601398,工商银行,2025-06-23,7.36,7.56,7.33,7.52,389737815.0,2904803935.22,,2.0353,,0.1446,none
601398,工商银行,2025-06-23,6.92523008,7.11341568,6.89700224,7.07577856,389737815.0,2904803935.22,,2.0353,,0.1446,qfq
601398,工商银行,2025-06-24,18.05129134,18.36376376,18.027255,18.33972742,356019900.0,2697370669.52,,1.4628,,0.132,hfq
601398,工商银行,2025-06-24,7.51,7.64,7.5,7.63,356019900.0,2697370669.52,,1.4628,,0.132,none
601398,工商银行,2025-06-24,7.06636928,7.18868992,7.05696,7.17928064,356019900.0,2697370669.52,,1.4628,,0.132,qfq
601398,工商银行,2025-06-25,18.29165474,18.53201814,18.07532768,18.43587278,349545155.0,2670562941.21,,0.5242,,0.1296,hfq
601398,工商银行,2025-06-25,7.61,7.71,7.52,7.67,349545155.0,2670562941.21,,0.5242,,0.1296,none
601398,工商银行,2025-06-25,7.16046208,7.25455488,7.07577856,7.21691776,349545155.0,2670562941.21,,0.5242,,0.1296,qfq
601398,工商银行,2025-06-26,18.41183644,18.6281635,18.31569108,18.55605448,293189014.0,2256598292.16,,0.6519,,0.1087,hfq
601398,工商银行,2025-06-26,7.66,7.75,7.62,7.72,293189014.0,2256598292.16,,0.6519,,0.1087,none
601398,工商银行,2025-06-26,7.20750848,7.292192,7.16987136,7.26396416,293189014.0,2256598292.16,,0.6519,,0.1087,qfq
601398,工商银行,2025-06-27,18.55605448,18.65219984,17.97918232,18.027255,482051141.0,3654638053.11,,-2.8497,,0.1788,hfq
601398,工商银行,2025-06-27,7.72,7.76,7.48,7.5,482051141.0,3654638053.11,,-2.8497,,0.1788,none
601398,工商银行,2025-06-27,7.26396416,7.30160128,7.03814144,7.05696,482051141.0,3654638053.11,,-2.8497,,0.1788,qfq
601398,工商银行,2025-06-30,17.97918232,18.29165474,17.83496428,18.24358206,306147245.0,2307954197.17,,1.2,,0.1136,hfq
601398,工商银行,2025-06-30,7.48,7.61,7.42,7.59,306147245.0,2307954197.17,,1.2,,0.1136,none
601398,工商银行,2025-06-30,7.03814144,7.16046208,6.98168576,7.14164352,306147245.0,2307954197.17,,1.2,,0.1136,qfq
601398,工商银行,2025-07-01,18.24358206,18.60412716,18.21954572,18.41183644,268331921.0,2061516556.27,,0.9223,,0.0995,hfq
601398,工商银行,2025-07-01,7.59,7.74,7.58,7.66,268331921.0,2061516556.27,,0.9223,,0.0995,none
601398,工商银行,2025-07-01,7.14164352,7.28278272,7.13223424,7.20750848,268331921.0,2061516556.27,,0.9223,,0.0995,qfq
601398,工商银行,2025-07-02,18.45990912,18.53201814,18.3878001,18.45990912,206829092.0,1588904789.71,,0.2611,,0.0767,hfq
601398,工商银行,2025-07-02,7.68,7.71,7.65,7.68,206829092.0,1588904789.71,,0.2611,,0.0767,none
601398,工商银行,2025-07-02,7.22632704,7.25455488,7.1980992,7.22632704,206829092.0,1588904789.71,,0.2611,,0.0767,qfq
601398,工商银行,2025-07-03,18.45990912,18.55605448,18.2676184,18.36376376,225654126.0,1727134626.96,,-0.5208,,0.0837,hfq
601398,工商银行,2025-07-03,7.68,7.72,7.6,7.64,225654126.0,1727134626.96,,-0.5208,,0.0837,none
601398,工商银行,2025-07-03,7.22632704,7.26396416,7.1510528,7.18868992,225654126.0,1727134626.96,,-0.5208,,0.0837,qfq
601398,工商银行,2025-07-04,18.36376376,18.70027252,18.33972742,18.6281635,289057141.0,2231478827.19,,1.4398,,0.1072,hfq
601398,工商银行,2025-07-04,7.64,7.78,7.63,7.75,289057141.0,2231478827.19,,1.4398,,0.1072,none
601398,工商银行,2025-07-04,7.18868992,7.32041984,7.17928064,7.292192,289057141.0,2231478827.19,,1.4398,,0.1072,qfq
601398,工商银行,2025-07-07,18.60412716,18.67623618,18.5079818,18.58009082,194883425.0,1507334339.09,,-0.2581,,0.0723,hfq
601398,工商银行,2025-07-07,7.74,7.77,7.7,7.73,194883425.0,1507334339.09,,-0.2581,,0.0723,none
601398,工商银行,2025-07-07,7.28278272,7.31101056,7.2451456,7.27337344,194883425.0,1507334339.09,,-0.2581,,0.0723,qfq
601398,工商银行,2025-07-08,18.58009082,18.70027252,18.5079818,18.65219984,198342024.0,1536668535.16,,0.3881,,0.0736,hfq
601398,工商银行,2025-07-08,7.73,7.78,7.7,7.76,198342024.0,1536668535.16,,0.3881,,0.0736,none
601398,工商银行,2025-07-08,7.27337344,7.32041984,7.2451456,7.30160128,198342024.0,1536668535.16,,0.3881,,0.0736,qfq
601398,工商银行,2025-07-09,18.65219984,19.06081762,18.6281635,18.8685269,289827566.0,2281970067.37,,1.1598,,0.1075,hfq
601398,工商银行,2025-07-09,7.76,7.93,7.75,7.85,289827566.0,2281970067.37,,1.1598,,0.1075,none
601398,工商银行,2025-07-09,7.30160128,7.46155904,7.292192,7.3862848,289827566.0,2281970067.37,,1.1598,,0.1075,qfq
601398,工商银行,2025-07-10,18.91659958,19.54154442,18.91659958,19.42136272,587046649.0,4723382453.73,,2.9299,,0.2177,hfq
601398,工商银行,2025-07-10,7.87,8.13,7.87,8.08,587046649.0,4723382453.73,,2.9299,,0.2177,none
601398,工商银行,2025-07-10,7.40510336,7.64974464,7.40510336,7.60269824,587046649.0,4723382453.73,,2.9299,,0.2177,qfq
601398,工商银行,2025-07-11,19.51750808,20.09438024,19.25310834,19.25310834,888595567.0,7287115483.38,,-0.8663,,0.3296,hfq
601398,工商银行,2025-07-11,8.12,8.36,8.01,8.01,888595567.0,7287115483.38,,-0.8663,,0.3296,none
601398,工商银行,2025-07-11,7.64033536,7.86615808,7.53683328,7.53683328,888595567.0,7287115483.38,,-0.8663,,0.3296,qfq
601398,工商银行,2025-07-14,19.3757454,19.57195548,19.22858784,19.22858784,470693507.0,3718881120.67,,-0.1274,,0.1746,hfq
601398,工商银行,2025-07-14,7.9,7.98,7.84,7.84,470693507.0,3718881120.67,,-0.1274,,0.1746,none
601398,工商银行,2025-07-14,7.5848374,7.66164588,7.52723104,7.52723104,470693507.0,3718881120.67,,-0.1274,,0.1746,qfq
601398,工商银行,2025-07-15,19.27764036,19.32669288,19.03237776,19.1304828,318688110.0,2491230675.87,,-0.5102,,0.1182,hfq
601398,工商银行,2025-07-15,7.86,7.88,7.76,7.8,318688110.0,2491230675.87,,-0.5102,,0.1182,none
601398,工商银行,2025-07-15,7.54643316,7.56563528,7.45042256,7.4888268,318688110.0,2491230675.87,,-0.5102,,0.1182,qfq
601398,工商银行,2025-07-16,19.05690402,19.1304828,18.8852202,19.1304828,352498773.0,2727111480.52,,0.0,,0.1307,hfq
601398,工商银行,2025-07-16,7.77,7.8,7.7,7.8,352498773.0,2727111480.52,,0.0,,0.1307,none
601398,工商银行,2025-07-16,7.46002362,7.4888268,7.3928162,7.4888268,352498773.0,2727111480.52,,0.0,,0.1307,qfq
601398,工商银行,2025-07-17,19.10595654,19.15500906,18.93427272,19.0078515,279321672.0,2165167688.41,,-0.641,,0.1036,hfq
601398,工商银行,2025-07-17,7.79,7.81,7.72,7.75,279321672.0,2165167688.41,,-0.641,,0.1036,none
601398,工商银行,2025-07-17,7.47922574,7.49842786,7.41201832,7.4408215,279321672.0,2165167688.41,,-0.641,,0.1036,qfq
601398,工商银行,2025-07-18,18.98332524,19.17953532,18.8852202,19.05690402,272785006.0,2118707043.39,,0.2581,,0.1012,hfq
601398,工商银行,2025-07-18,7.74,7.82,7.7,7.77,272785006.0,2118707043.39,,0.2581,,0.1012,none
601398,工商银行,2025-07-18,7.43122044,7.50802892,7.3928162,7.46002362,272785006.0,2118707043.39,,0.2581,,0.1012,qfq
601398,工商银行,2025-07-21,19.03237776,19.05690402,18.81164142,18.8852202,313546593.0,2416554043.18,,-0.9009,,0.1163,hfq
601398,工商银行,2025-07-21,7.76,7.77,7.67,7.7,313546593.0,2416554043.18,,-0.9009,,0.1163,none
601398,工商银行,2025-07-21,7.45042256,7.46002362,7.36401302,7.3928162,313546593.0,2416554043.18,,-0.9009,,0.1163,qfq
601398,工商银行,2025-07-22,18.81164142,18.83616768,18.54185256,18.6399576,477834517.0,3631140814.37,,-1.2987,,0.1772,hfq
601398,工商银行,2025-07-22,7.67,7.68,7.56,7.6,477834517.0,3631140814.37,,-1.2987,,0.1772,none
601398,工商银行,2025-07-22,7.36401302,7.37361408,7.25840136,7.2968056,477834517.0,3631140814.37,,-1.2987,,0.1772,qfq
601398,工商银行,2025-07-23,18.61543134,18.95879898,18.54185256,18.7625889,489105637.0,3743744906.34,,0.6579,,0.1814,hfq
601398,工商银行,2025-07-23,7.59,7.73,7.56,7.65,489105637.0,3743744906.34,,0.6579,,0.1814,none
601398,工商银行,2025-07-23,7.28720454,7.42161938,7.25840136,7.3448109,489105637.0,3743744906.34,,0.6579,,0.1814,qfq
601398,工商银行,2025-07-24,18.7625889,18.81164142,18.46827378,18.5173263,462394830.0,3497603345.36,,-1.3072,,0.1715,hfq
601398,工商银行,2025-07-24,7.65,7.67,7.53,7.55,462394830.0,3497603345.36,,-1.3072,,0.1715,none
601398,工商银行,2025-07-24,7.3448109,7.36401302,7.22959818,7.2488003,462394830.0,3497603345.36,,-1.3072,,0.1715,qfq
601398,工商银行,2025-07-25,18.46827378,18.59090508,18.34564248,18.37016874,330891747.0,2491086129.2,,-0.7947,,0.1227,hfq
601398,工商银行,2025-07-25,7.53,7.58,7.48,7.49,330891747.0,2491086129.2,,-0.7947,,0.1227,none
601398,工商银行,2025-07-25,7.22959818,7.27760348,7.18159288,7.19119394,330891747.0,2491086129.2,,-0.7947,,0.1227,qfq
601398,工商银行,2025-07-28,18.37016874,18.49280004,18.29658996,18.37016874,273422683.0,2051369273.23,,0.0,,0.1014,hfq
601398,工商银行,2025-07-28,7.49,7.54,7.46,7.49,273422683.0,2051369273.23,,0.0,,0.1014,none
601398,工商银行,2025-07-28,7.19119394,7.23919924,7.16239076,7.19119394,273422683.0,2051369273.23,,0.0,,0.1014,qfq
601398,工商银行,2025-07-29,18.37016874,18.44374752,18.22301118,18.22301118,292271928.0,2182949358.91,,-0.8011,,0.1084,hfq
601398,工商银行,2025-07-29,7.49,7.52,7.43,7.43,292271928.0,2182949358.91,,-0.8011,,0.1084,none
601398,工商银行,2025-07-29,7.19119394,7.21999712,7.13358758,7.13358758,292271928.0,2182949358.91,,-0.8011,,0.1084,qfq
601398,工商银行,2025-07-30,18.22301118,18.5173263,18.1494324,18.37016874,390727111.0,2927215141.12,,0.8075,,0.1449,hfq
601398,工商银行,2025-07-30,7.43,7.55,7.4,7.49,390727111.0,2927215141.12,,0.8075,,0.1449,none
601398,工商银行,2025-07-30,7.13358758,7.2488003,7.1047844,7.19119394,390727111.0,2927215141.12,,0.8075,,0.1449,qfq
601398,工商银行,2025-07-31,18.37016874,18.61543134,18.19848492,18.54185256,480969617.0,3614613286.78,,0.9346,,0.1784,hfq
601398,工商银行,2025-07-31,7.49,7.59,7.42,7.56,480969617.0,3614613286.78,,0.9346,,0.1784,none
601398,工商银行,2025-07-31,7.19119394,7.28720454,7.12398652,7.25840136,480969617.0,3614613286.78,,0.9346,,0.1784,qfq
601398,工商银行,2025-08-01,18.54185256,18.81164142,18.34564248,18.68901012,514589960.0,3907516133.82,,0.7937,,0.1909,hfq
601398,工商银行,2025-08-01,7.56,7.67,7.48,7.62,514589960.0,3907516133.82,,0.7937,,0.1909,none
601398,工商银行,2025-08-01,7.25840136,7.36401302,7.18159288,7.31600772,514589960.0,3907516133.82,,0.7937,,0.1909,qfq
601398,工商银行,2025-08-04,18.71353638,19.08143028,18.68901012,18.83616768,448275076.0,3454575647.08,,0.7874,,0.1663,hfq
601398,工商银行,2025-08-04,7.63,7.78,7.62,7.68,448275076.0,3454575647.08,,0.7874,,0.1663,none
601398,工商银行,2025-08-04,7.32560878,7.46962468,7.31600772,7.37361408,448275076.0,3454575647.08,,0.7874,,0.1663,qfq
601398,工商银行,2025-08-05,18.83616768,19.03237776,18.71353638,19.03237776,340318210.0,2621498586.82,,1.0417,,0.1262,hfq
601398,工商银行,2025-08-05,7.68,7.76,7.63,7.76,340318210.0,2621498586.82,,1.0417,,0.1262,none
601398,工商银行,2025-08-05,7.37361408,7.45042256,7.32560878,7.45042256,340318210.0,2621498586.82,,1.0417,,0.1262,qfq
601398,工商银行,2025-08-06,19.0078515,19.1304828,18.90974646,19.03237776,296778213.0,2301147116.09,,0.0,,0.1101,hfq
601398,工商银行,2025-08-06,7.75,7.8,7.71,7.76,296778213.0,2301147116.09,,0.0,,0.1101,none
601398,工商银行,2025-08-06,7.4408215,7.4888268,7.40241726,7.45042256,296778213.0,2301147116.09,,0.0,,0.1101,qfq
601398,工商银行,2025-08-07,19.0078515,19.30216662,18.8852202,19.22858784,378982097.0,2960611114.36,,1.0309,,0.1406,hfq
601398,工商银行,2025-08-07,7.75,7.87,7.7,7.84,378982097.0,2960611114.36,,1.0309,,0.1406,none
601398,工商银行,2025-08-07,7.4408215,7.55603422,7.3928162,7.52723104,378982097.0,2960611114.36,,1.0309,,0.1406,qfq
601398,工商银行,2025-08-08,19.22858784,19.3757454,19.05690402,19.10595654,273925773.0,2144008142.23,,-0.6378,,0.1016,hfq
601398,工商银行,2025-08-08,7.84,7.9,7.77,7.79,273925773.0,2144008142.23,,-0.6378,,0.1016,none
601398,工商银行,2025-08-08,7.52723104,7.5848374,7.46002362,7.47922574,273925773.0,2144008142.23,,-0.6378,,0.1016,qfq
601398,工商银行,2025-08-11,19.08143028,19.1304828,18.83616768,18.8852202,336839216.0,2599658649.85,,-1.1553,,0.1249,hfq
601398,工商银行,2025-08-11,7.78,7.8,7.68,7.7,336839216.0,2599658649.85,,-1.1553,,0.1249,none
601398,工商银行,2025-08-11,7.46962468,7.4888268,7.37361408,7.3928162,336839216.0,2599658649.85,,-1.1553,,0.1249,qfq
601398,工商银行,2025-08-12,18.86069394,19.15500906,18.81164142,19.08143028,318398082.0,2474883100.44,,1.039,,0.1181,hfq
601398,工商银行,2025-08-12,7.69,7.81,7.67,7.78,318398082.0,2474883100.44,,1.039,,0.1181,none
601398,工商银行,2025-08-12,7.38321514,7.49842786,7.36401302,7.46962468,318398082.0,2474883100.44,,1.039,,0.1181,qfq
601398,工商银行,2025-08-13,19.05690402,19.17953532,18.8852202,18.8852202,336019675.0,2601354456.28,,-1.0283,,0.1246,hfq
601398,工商银行,2025-08-13,7.77,7.82,7.7,7.7,336019675.0,2601354456.28,,-1.0283,,0.1246,none
601398,工商银行,2025-08-13,7.46002362,7.50802892,7.3928162,7.3928162,336019675.0,2601354456.28,,-1.0283,,0.1246,qfq
601398,工商银行,2025-08-14,18.8852202,19.03237776,18.81164142,18.86069394,283487282.0,2187318595.7,,-0.1299,,0.1051,hfq
601398,工商银行,2025-08-14,7.7,7.76,7.67,7.69,283487282.0,2187318595.7,,-0.1299,,0.1051,none
601398,工商银行,2025-08-14,7.3928162,7.45042256,7.36401302,7.38321514,283487282.0,2187318595.7,,-0.1299,,0.1051,qfq
601398,工商银行,2025-08-15,18.8852202,18.93427272,18.34564248,18.5173263,648005787.0,4882339779.32,,-1.8205,,0.2403,hfq
601398,工商银行,2025-08-15,7.7,7.72,7.48,7.55,648005787.0,4882339779.32,,-1.8205,,0.2403,none
601398,工商银行,2025-08-15,7.3928162,7.41201832,7.18159288,7.2488003,648005787.0,4882339779.32,,-1.8205,,0.2403,qfq
601398,工商银行,2025-08-18,18.41922126,18.49280004,18.29658996,18.46827378,407237249.0,3054805756.95,,-0.2649,,0.151,hfq
601398,工商银行,2025-08-18,7.51,7.54,7.46,7.53,407237249.0,3054805756.95,,-0.2649,,0.151,none
601398,工商银行,2025-08-18,7.21039606,7.23919924,7.16239076,7.22959818,407237249.0,3054805756.95,,-0.2649,,0.151,qfq
601398,工商银行,2025-08-19,18.46827378,18.6399576,18.41922126,18.56637882,338524703.0,2560802995.05,,0.5312,,0.1256,hfq
601398,工商银行,2025-08-19,7.53,7.6,7.51,7.57,338524703.0,2560802995.05,,0.5312,,0.1256,none
601398,工商银行,2025-08-19,7.22959818,7.2968056,7.21039606,7.26800242,338524703.0,2560802995.05,,0.5312,,0.1256,qfq
601398,工商银行,2025-08-20,18.59090508,18.68901012,18.54185256,18.56637882,331520586.0,2515293334.15,,0.0,,0.123,hfq
601398,工商银行,2025-08-20,7.58,7.62,7.56,7.57,331520586.0,2515293334.15,,0.0,,0.123,none
601398,工商银行,2025-08-20,7.27760348,7.31600772,7.25840136,7.26800242,331520586.0,2515293334.15,,0.0,,0.123,qfq
601398,工商银行,2025-08-21,18.56637882,18.68901012,18.41922126,18.6399576,344302753.0,2609843959.52,,0.3963,,0.1277,hfq
601398,工商银行,2025-08-21,7.57,7.62,7.51,7.6,344302753.0,2609843959.52,,0.3963,,0.1277,none
601398,工商银行,2025-08-21,7.26800242,7.31600772,7.21039606,7.2968056,344302753.0,2609843959.52,,0.3963,,0.1277,qfq
601398,工商银行,2025-08-22,18.6399576,18.71353638,18.46827378,18.71353638,383772789.0,2908481745.17,,0.3947,,0.1423,hfq
601398,工商银行,2025-08-22,7.6,7.63,7.53,7.63,383772789.0,2908481745.17,,0.3947,,0.1423,none
601398,工商银行,2025-08-22,7.2968056,7.32560878,7.22959818,7.32560878,383772789.0,2908481745.17,,0.3947,,0.1423,qfq
601398,工商银行,2025-08-25,18.6399576,18.66448386,18.5173263,18.61543134,413159805.0,3129154376.4,,-0.5242,,0.1532,hfq
601398,工商银行,2025-08-25,7.6,7.61,7.55,7.59,413159805.0,3129154376.4,,-0.5242,,0.1532,none
601398,工商银行,2025-08-25,7.2968056,7.30640666,7.2488003,7.28720454,413159805.0,3129154376.4,,-0.5242,,0.1532,qfq
601398,工商银行,2025-08-26,18.59090508,18.68901012,18.49280004,18.5173263,299832827.0,2268338335.94,,-0.527,,0.1112,hfq
601398,工商银行,2025-08-26,7.58,7.62,7.54,7.55,299832827.0,2268338335.94,,-0.527,,0.1112,none
601398,工商银行,2025-08-26,7.27760348,7.31600772,7.23919924,7.2488003,299832827.0,2268338335.94,,-0.527,,0.1112,qfq
601398,工商银行,2025-08-27,18.49280004,18.49280004,18.17395866,18.17395866,515724751.0,3852879694.06,,-1.8543,,0.1913,hfq
601398,工商银行,2025-08-27,7.54,7.54,7.41,7.41,515724751.0,3852879694.06,,-1.8543,,0.1913,none
601398,工商银行,2025-08-27,7.23919924,7.23919924,7.11438546,7.11438546,515724751.0,3852879694.06,,-1.8543,,0.1913,qfq
601398,工商银行,2025-08-28,18.17395866,18.24753744,17.95322232,18.10037988,465468887.0,3436054968.8,,-0.4049,,0.1726,hfq
601398,工商银行,2025-08-28,7.41,7.44,7.32,7.38,465468887.0,3436054968.8,,-0.4049,,0.1726,none
601398,工商银行,2025-08-28,7.11438546,7.14318864,7.02797592,7.08558228,465468887.0,3436054968.8,,-0.4049,,0.1726,qfq
601398,工商银行,2025-08-29,18.10037988,18.46827378,18.10037988,18.22301118,519615100.0,3876595172.6,,0.6775,,0.1927,hfq
601398,工商银行,2025-08-29,7.38,7.53,7.38,7.43,519615100.0,3876595172.6,,0.6775,,0.1927,none
601398,工商银行,2025-08-29,7.08558228,7.22959818,7.08558228,7.13358758,519615100.0,3876595172.6,,0.6775,,0.1927,qfq
601398,工商银行,2025-09-01,18.22301118,18.2720637,18.05132736,18.10037988,384543584.0,2842147961.12,,-0.6729,,0.1426,hfq
